WGS84Latitude,WGS84Longitude,label
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.24024784179687,121.46422655664064,1
31.152319999023433,121.8013490732422,0
31.15534440234375,121.79436903515621,0
31.23657680078125,121.47634383984374,1
31.19580772460938,121.34178046679688,2
31.19464533203125,121.31700383984376,2
31.19464533203125,121.31700383984376,2
31.196654956054694,121.32168424316409,2
31.196654956054694,121.32168424316409,2
31.251279662109376,121.45110493554688,1
31.152319999023433,121.8013490732422,0
31.25051866210937,121.45115893554687,1
31.152319999023433,121.8013490732422,0
31.19464533203125,121.31700383984376,2
31.152319999023433,121.8013490732422,0
31.194960228515626,121.32047429492188,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.23666160742188,121.46759476367187,1
31.152319999023433,121.8013490732422,0
31.15353850585937,121.79863458007813,0
31.199627462890625,121.32395397070314,2
31.21825369726563,121.47056552929688,1
31.25055144140625,121.45060771484377,1
31.19620233203125,121.31636283984376,2
31.152319999023433,121.8013490732422,0
31.19464533203125,121.31700383984376,2
31.19464533203125,121.31700383984376,2
31.199627462890625,121.32395397070314,2
31.20095456640625,121.32047307421877,2
31.20095456640625,121.32047307421877,2
31.25051866210937,121.45115893554687,1
31.199224021484376,121.32501952929691,2
31.20095456640625,121.32047307421877,2
31.15388749218749,121.8046980078125,0
31.152319999023433,121.8013490732422,0
31.19622690429688,121.32376997070313,2
31.19562066992188,121.31857217773435,2
31.19499196679688,121.30251535742188,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.23487337304688,121.47092352929687,1
31.19581872460938,121.34178746679687,2
31.19581872460938,121.34178746679687,2
31.19581872460938,121.34178746679687,2
31.233235465820307,121.45829029785158,1
31.19464533203125,121.31700383984376,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.23585240039062,121.46213867382812,1
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.15038759570313,121.80779655273436,0
31.197712659179693,121.33712884277344,2
31.23882128320313,121.46478499804688,1
31.15259128515625,121.79742591796871,0
31.15259128515625,121.79742591796871,0
31.15259128515625,121.79742591796871,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.19464533203125,121.31700383984376,2
31.22783602148437,121.47515017773438,1
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.19620233203125,121.31636283984376,2
31.152319999023433,121.8013490732422,0
31.15530362304688,121.79574325585935,0
31.15530362304688,121.79574325585935,0
31.23190063476563,121.45742646679687,1
31.15344849218749,121.8049040078125,0
31.15344849218749,121.8049040078125,0
31.154078336914054,121.7994374111328,0
31.197712659179693,121.33712884277344,2
31.19995556640625,121.32047307421877,2
31.19551975976563,121.3098027089844,2
31.152319999023433,121.8013490732422,0
31.16306296093749,121.7961184765625,0
31.251577662109376,121.45170237695316,1
31.24024784179687,121.46422655664064,1
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.1525044921875,121.80470600781251,0
31.1525044921875,121.80470600781251,0
31.19676316601562,121.33973234960942,2
31.240154452148442,121.46429516699223,1
31.153064947265626,121.79987302148436,0
31.19581872460938,121.34178746679687,2
31.19882858007813,121.32716564648442,2
31.155088623046872,121.79569025585936,0
31.152319999023433,121.8013490732422,0
31.194354345703125,121.32288041210936,2
31.19492824218749,121.3260148671875,2
31.153450492187496,121.8049040078125,0
31.237941528320324,121.47447512597657,1
31.237941528320324,121.47447512597657,1
31.152319999023433,121.8013490732422,0
31.23484037304688,121.47080152929688,1
31.15496727148437,121.80447578710935,0
31.15496727148437,121.80447578710935,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.23846768359375,121.47814172265629,1
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.154078336914054,121.7994374111328,0
31.154078336914054,121.7994374111328,0
31.25051866210937,121.45115893554687,1
31.25051866210937,121.45115893554687,1
31.239335787109386,121.48006282617187,1
31.152319999023433,121.8013490732422,0
31.19581872460938,121.34178746679687,2
31.19581872460938,121.34178746679687,2
31.196654956054694,121.32168424316409,2
31.196654956054694,121.32168424316409,2
31.194354345703125,121.32288041210936,2
31.152319999023433,121.8013490732422,0
31.155152233398447,121.79588186621092,0
31.15365683007812,121.80241890429687,0
31.223836697265625,121.47139897070312,1
31.223836697265625,121.47139897070312,1
31.223836697265625,121.47139897070312,1
31.223836697265625,121.47139897070312,1
31.152319999023433,121.8013490732422,0
31.15570723339844,121.79595108691406,0
31.254905517578123,121.46344511523438,1
31.152319999023433,121.8013490732422,0
31.196654956054694,121.32168424316409,2
31.196654956054694,121.32168424316409,2
31.19620233203125,121.31636283984376,2
31.15199550585937,121.79791513867187,0
31.152319999023433,121.8013490732422,0
31.19492824218749,121.3260148671875,2
31.19492824218749,121.3260148671875,2
31.23110178710938,121.47898438476562,1
31.152319999023433,121.8013490732422,0
31.19620233203125,121.31636283984376,2
31.152319999023433,121.8013490732422,0
31.196654956054694,121.32168424316409,2
31.155407233398428,121.79595908691404,0
31.196654956054694,121.32168424316409,2
31.197735114257817,121.34190307714844,2
31.19581872460938,121.34178746679687,2
31.19620233203125,121.31636283984376,2
31.196654956054694,121.32168424316409,2
31.19580772460938,121.34178046679688,2
31.19581872460938,121.34178746679687,2
31.19581872460938,121.34178746679687,2
31.147166167968745,121.79908680078123,0
31.147166167968745,121.79908680078123,0
31.19824866992188,121.31827417773435,2
31.19824866992188,121.31827417773435,2
31.25055144140625,121.45060771484377,1
31.252603662109376,121.45212937695314,1
31.25102415527344,121.45415687011723,1
31.25102415527344,121.45415687011723,1
31.152319999023433,121.8013490732422,0
31.1525044921875,121.80470600781251,0
31.1525044921875,121.80470600781251,0
31.1525044921875,121.80470600781251,0
31.1525044921875,121.80470600781251,0
31.147972037109376,121.80850655273436,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.158097778320304,121.80270151464843,0
31.158097778320304,121.80270151464843,0
31.147166167968745,121.79908680078123,0
31.19696411132813,121.31748361914065,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.199958618164054,121.31947612597656,2
31.199627462890625,121.32395397070314,2
31.152319999023433,121.8013490732422,0
31.15496727148437,121.80447578710935,0
31.22435090429688,121.47590761914064,1
31.239615787109376,121.48036226757813,1
31.152319999023433,121.8013490732422,0
31.23498971093749,121.4697448671875,1
31.239335787109386,121.48006282617187,1
31.237257397460947,121.48039965722656,1
31.19492824218749,121.3260148671875,2
31.19492824218749,121.3260148671875,2
31.152319999023433,121.8013490732422,0
31.23136625585937,121.47233241210938,1
31.15344849218749,121.8049040078125,0
31.156940012695323,121.79553086621092,0
31.19464533203125,121.31700383984376,2
31.19564343554688,121.31291538476565,2
31.25055144140625,121.45060771484377,1
31.19492824218749,121.3260148671875,2
31.19492824218749,121.3260148671875,2
31.1525044921875,121.80470600781251,0
31.23618772460938,121.46521543945312,1
31.19404280078125,121.32742442578129,2
31.152319999023433,121.8013490732422,0
31.19464533203125,121.31700383984376,2
31.196830514648447,121.3228488017578,2
31.199554462890625,121.32421852929687,2
31.196654956054694,121.32168424316409,2
31.1525044921875,121.80470600781251,0
31.19464033203125,121.31697283984371,2
31.19492824218749,121.3260148671875,2
31.23338946289062,121.47707006054688,1
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.194354345703125,121.32288041210936,2
31.196642500976573,121.31762800878904,2
31.196642500976573,121.31762800878904,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.154642623046875,121.79608169726559,0
31.154642623046875,121.79608169726559,0
31.19496266992188,121.31848017773436,2
31.19496266992188,121.31848017773436,2
31.25183977929688,121.44915505273435,1
31.15344849218749,121.8049040078125,0
31.16076006445312,121.79861158007809,0
31.19620233203125,121.31636283984376,2
31.197733114257808,121.34190307714844,2
31.19580772460938,121.34178046679688,2
31.236918724609385,121.46545143945312,1
31.19949502148438,121.32534508789064,2
31.19949502148438,121.32534508789064,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.192181514648446,121.32414336035158,2
31.152319999023433,121.8013490732422,0
31.19464533203125,121.31700383984376,2
31.152319999023433,121.8013490732422,0
31.19581872460938,121.34178746679687,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.196654956054694,121.32168424316409,2
31.23136625585937,121.47233241210938,1
31.25408967578125,121.44669994921877,1
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.15466071289061,121.80625066992188,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.153194543945308,121.80657928027344,0
31.153194543945308,121.80657928027344,0
31.153194543945308,121.80657928027344,0
31.154078336914054,121.7994374111328,0
31.19696411132813,121.31748361914065,2
31.196654956054694,121.32168424316409,2
31.152319999023433,121.8013490732422,0
31.19492824218749,121.3260148671875,2
31.1525044921875,121.80470600781251,0
31.153450492187496,121.8049040078125,0
31.153450492187496,121.8049040078125,0
31.154078336914054,121.7994374111328,0
31.154078336914054,121.7994374111328,0
31.154078336914054,121.7994374111328,0
31.14886027148437,121.80271834570313,0
31.14886027148437,121.80271834570313,0
31.25121666210937,121.45122693554687,1
31.231629751953122,121.45514514257812,1
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.196654956054694,121.32168424316409,2
31.196654956054694,121.32168424316409,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.147166167968745,121.79908680078123,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.19620233203125,121.31636283984376,2
31.19620233203125,121.31636283984376,2
31.19620233203125,121.31636283984376,2
31.19620233203125,121.31636283984376,2
31.14870216796875,121.79863580078128,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.199627462890625,121.32395397070314,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.19896266992188,121.31748361914065,2
31.152319999023433,121.8013490732422,0
31.153450492187496,121.8049040078125,0
31.19620233203125,121.31636283984376,2
31.25055144140625,121.45060771484377,1
31.194679228515625,121.31980573632812,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.1525044921875,121.80470600781251,0
31.19396066992188,121.31947673632813,2
31.19396066992188,121.31947673632813,2
31.19396066992188,121.31947673632813,2
31.19464533203125,121.31700383984376,2
31.19464533203125,121.31700383984376,2
31.226287255859376,121.47137597070312,1
31.15299106445312,121.79664669726559,0
31.15299106445312,121.79664669726559,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.25055144140625,121.45060771484377,1
31.154078336914054,121.7994374111328,0
31.154078336914054,121.7994374111328,0
31.231547465820324,121.45818329785156,1
31.155058129882807,121.79151632128908,0
31.152319999023433,121.8013490732422,0
31.19853446289062,121.32453852929687,2
31.194354345703125,121.32288041210936,2
31.152319999023433,121.8013490732422,0
31.154033454101558,121.79616508691406,0
31.19464533203125,121.31700383984376,2
31.19464533203125,121.31700383984376,2
31.19581872460938,121.34178746679687,2
31.152319999023433,121.8013490732422,0
31.19580772460938,121.34178046679688,2
31.19580772460938,121.34178046679688,2
31.19580772460938,121.34178046679688,2
31.19580772460938,121.34178046679688,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.165061857421875,121.79224993164064,0
31.153046492187496,121.80459200781252,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.15980738867187,121.80401778710942,0
31.152319999023433,121.8013490732422,0
31.146842778320302,121.79910941113282,0
31.199627462890625,121.32395397070314,2
31.199627462890625,121.32395397070314,2
31.251427544921874,121.45392025976564,1
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.19492824218749,121.3260148671875,2
31.197961280273447,121.31748300878908,2
31.154122233398446,121.79608108691404,0
31.15866738867188,121.80291734570312,0
31.152319999023433,121.8013490732422,0
31.14949127148437,121.80300834570312,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.19581872460938,121.34178746679687,2
31.19581872460938,121.34178746679687,2
31.19581872460938,121.34178746679687,2
31.152319999023433,121.8013490732422,0
31.152020947265626,121.79999502148435,0
31.19581872460938,121.34178746679687,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.24032526660156,121.48605818847656,1
31.147908257812496,121.80857677343748,0
31.15287594726563,121.80021702148436,0
31.23484037304688,121.47080152929688,1
31.152319999023433,121.8013490732422,0
31.15276006445312,121.79656969726562,0
31.165659298828125,121.79413181445308,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.15259128515625,121.79742591796871,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.19581872460938,121.34178746679687,2
31.19581872460938,121.34178746679687,2
31.1525044921875,121.80470600781251,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.234833373046875,121.47080152929688,1
31.234833373046875,121.47080152929688,1
31.234833373046875,121.47080152929688,1
31.15344849218749,121.8049040078125,0
31.147166167968745,121.79908680078123,0
31.196654956054694,121.32167624316408,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.19389528320313,121.34376902539064,2
31.19581872460938,121.34178746679687,2
31.154854233398442,121.79600508691405,0
31.154854233398442,121.79600508691405,0
31.153027830078123,121.80307734570313,0
31.146479778320302,121.79896319042969,0
31.152319999023433,121.8013490732422,0
31.19581872460938,121.34178746679687,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.23477537304688,121.47083952929688,1
31.15509106445312,121.79769413867186,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.19464533203125,121.31700383984376,2
31.153914233398442,121.79594408691405,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.19464533203125,121.31700383984376,2
31.196654956054694,121.32168424316409,2
31.155058129882807,121.79151632128908,0
31.152965454101555,121.79583708691405,0
31.152965454101555,121.79583708691405,0
31.152965454101555,121.79583708691405,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.15150228515625,121.79659391796876,0
31.15150228515625,121.79659391796876,0
31.145918388671873,121.79940002148436,0
31.19492824218749,121.3260148671875,2
31.19492824218749,121.3260148671875,2
31.15365683007812,121.80241890429687,0
31.199410669921875,121.31773217773436,2
31.199410669921875,121.31773217773436,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.251376051757816,121.45093754589844,1
31.152319999023433,121.8013490732422,0
31.19541233203125,121.31692783984371,2
31.19541233203125,121.31692783984371,2
31.19541233203125,121.31692783984371,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.19523080078125,121.32741642578124,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.19581872460938,121.34178746679687,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.25051866210937,121.45115893554687,1
31.153450492187496,121.8049040078125,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.19492824218749,121.3260148671875,2
31.21825369726563,121.47056552929688,1
31.218286697265626,121.47061052929688,1
31.19492824218749,121.3260148671875,2
31.19464033203125,121.31697283984371,2
31.19464033203125,121.31697283984371,2
31.25051866210937,121.45115893554687,1
31.155226050781245,121.80365856640628,0
31.155226050781245,121.80365856640628,0
31.152319999023433,121.8013490732422,0
31.20225190429687,121.32198741210941,2
31.194354345703125,121.32288041210936,2
31.19581872460938,121.34178746679687,2
31.152862543945307,121.80677950097656,0
31.19581872460938,121.34178746679687,2
31.19581872460938,121.34178746679687,2
31.19581872460938,121.34178746679687,2
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.20582066992188,121.31575406054688,2
31.21825369726563,121.47056552929688,1
31.218286697265626,121.47061052929688,1
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.152319999023433,121.8013490732422,0
31.244028869140628,121.45542014257812,1
31.244028869140628,121.45542014257812,1
31.21825369726563,121.47056552929688,1
